algorithm,suite,environment,single_obj,hpo,rpo,optimisation_seed,evaluation_seed,final_mean_return,final_std_return,def_rew_mean_return,def_rew_std_return,config
sac,brax,humanoid,False,dehb,dehb,1,17,5607.072265625,0.4219748489412959,11885.8173828125,0.227285071120863,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6687760129451068, 'ctrl_cost_weight': 0.37514525243664737, 'healthy_reward': 4.306078734618245, 'reward_scaling': 0.8663588375827178}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.9608208413682116, 'tau': 0.023239970121501592, 'learning_rate': 0.0008715151985833429, 'num_envs': 64, 'min_replay_size': 8192, 'max_replay_size': 1048576, 'grad_updates_per_step': 8, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,humanoid,False,dehb,dehb,1,15,5432.84716796875,0.4054035234419791,11635.23046875,0.2214696085616774,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6687760129451068, 'ctrl_cost_weight': 0.37514525243664737, 'healthy_reward': 4.306078734618245, 'reward_scaling': 0.8663588375827178}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.9608208413682116, 'tau': 0.023239970121501592, 'learning_rate': 0.0008715151985833429, 'num_envs': 64, 'min_replay_size': 8192, 'max_replay_size': 1048576, 'grad_updates_per_step': 8, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,humanoid,False,dehb,dehb,1,16,4703.1513671875,29.893764092269414,10858.98046875,19.001803212994428,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6687760129451068, 'ctrl_cost_weight': 0.37514525243664737, 'healthy_reward': 4.306078734618245, 'reward_scaling': 0.8663588375827178}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.9608208413682116, 'tau': 0.023239970121501592, 'learning_rate': 0.0008715151985833429, 'num_envs': 64, 'min_replay_size': 8192, 'max_replay_size': 1048576, 'grad_updates_per_step': 8, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,humanoid,False,dehb,dehb,1,14,4682.5673828125,3.9642587960789575,10725.126953125,0.4513003051778598,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6687760129451068, 'ctrl_cost_weight': 0.37514525243664737, 'healthy_reward': 4.306078734618245, 'reward_scaling': 0.8663588375827178}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.9608208413682116, 'tau': 0.023239970121501592, 'learning_rate': 0.0008715151985833429, 'num_envs': 64, 'min_replay_size': 8192, 'max_replay_size': 1048576, 'grad_updates_per_step': 8, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,gym,lunar,True,dehb,base,1,20,190.2734375,21.06439189405409,283.6196594238281,5.563013381503863,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,19,205.7578125,50.8468285134841,275.6697082519531,12.425774744012193,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,17,190.1796875,19.032845370417757,281.0420837402344,5.844631697673204,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,18,213.9296875,47.7254585923525,274.7247314453125,13.417341688346603,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,16,197.5,12.695672465177022,281.2002868652344,6.792416975613418,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,13,182.8515625,18.054168704508225,277.08465576171875,6.21860238052494,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,15,895.1171875,22.463086266074033,-7.270720958709717,-1380.5548299503005,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,12,206.09375,37.5894435148609,279.23687744140625,8.817508219095142,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,14,175.3125,23.678858834796905,282.5735168457031,6.4083598731187825,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,1,11,208.9765625,50.61540673797018,278.43267822265625,11.158541858429524,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.00025149857890127404, 'batch_size': 512, 'gamma': 0.992142036939191, 'tau': 0.027599441740332586, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,12,203.0078125,10.294554549551428,282.4445495605469,6.443850327326114,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,19,215.15625,54.12554208864324,271.578369140625,15.177230399097436,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,11,190.3828125,13.870944628027548,278.4437561035156,7.108726173533777,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,20,186.5859375,13.82652692381498,284.61090087890625,6.170794450645659,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,16,197.5390625,18.10044103637475,282.0460510253906,5.9209407292834895,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,17,192.1953125,60.06114859985485,281.0941162109375,5.882775794135899,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,15,178.328125,13.819682041794993,282.6478881835937,5.919053476179485,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,14,172.484375,13.83120252960211,281.3194885253906,6.180085226338935,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,13,214.3359375,56.6105015776896,281.87322998046875,9.805559717821469,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,3,18,195.1953125,27.720728018511657,281.2221069335937,6.323003252492708,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.0006363821849772386, 'batch_size': 256, 'gamma': 0.9924541628037985, 'tau': 0.08378901017610275, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,19,177.0390625,11.529619696016166,286.6163330078125,6.385150509314251,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,18,198.71875,17.385809988128294,279.9718933105469,6.67560353751679,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,15,180.140625,42.150253728337205,285.17822265625,6.839775563098733,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,13,194.84375,23.874366645447527,276.0369873046875,8.06217095734966,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,20,183.015625,40.8020826142715,286.4241943359375,6.508674959629424,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,16,184.046875,11.184930468412592,281.54754638671875,6.993414492046718,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,14,187.53125,43.331441226896864,279.00323486328125,6.403040051505199,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,17,198.7734375,57.34559760146163,277.99102783203125,19.752215065850933,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,12,197.0625,13.223902227926246,280.5951843261719,6.187570986399215,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,base,2,11,198.6875,42.64479582030854,271.5897521972656,15.470783709965096,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0007350721441076123, 'batch_size': 512, 'gamma': 0.9918760007766068, 'tau': 0.038266586533045856, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,15,195.6875,52.808177037698776,280.2184143066406,11.988360465365751,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,17,180.4375,13.591135957480112,290.0333251953125,6.536258819092803,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,18,183.4921875,41.58772248549319,289.04949951171875,9.758261931966112,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,16,178.1640625,15.62787058130909,287.31951904296875,6.829473957517915,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,19,183.1796875,47.38964125650324,287.1024780273437,6.695048823451755,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
